text,labels
" does that tyourn you on? (Yeah, it tyourns the kid on that he looks older than he says he is. I hope that feeling lasts awhile, bucko!)",1
"Do you think it is just a nasty rumour made up by man haters,or a genuine truth? Do you agree that men have run their course?  Thoughts please,everybody!!!",0
I think someone should comment on my comment,0
There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,0
that is why i am saying we are so close,1
Hi my email address has changed now it is ,0
Ok i shall talk to him,0
I like you  very much,1
have any bannanas?(I've been doing this too long. I saw this one coming. Wasn't sure what vegatable or fruit he would pick. Just knew one was coming),1
you want my number so you can text me,1
" If you were virgin, that would be great",1
Dear :-/ why you mood off. I cant drive so i brother to drive,0
  I think it's great!ÃÂ ÃÂ  And true.....oh so true.,0
Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,0
did you spit or swallow?,1
ÌÏ comin to fetch us oredi...,0
  *fixed*,0
  Nice to know there are others out there who like him too.,0
on the left sweety,1
Great. So should i send you my account number.,0
it ask for a password to view othere pic,1
"My body, my choice.  i agree 100%, and even as a non pot smoker, the strongest argument for its medicinal use",0
i hated school,1
i am nice all the time laugh,1
You want to go? ,0
:(,0
can i bring my cam and take some,1
i'm going to fuck my girlfriend good,1
you think i am a baby don't you?,1
  yr cute,0
Its not that time of the month nor mid of the time?,0
where do you  want to do it,1
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,0
   I think somebody needs a hug.,0
"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",0
" yeah, and hope he doesn't come back early!",1
later sexxy,1
Er yep sure. Props?,0
jerking off to your  pic,1
Thats cool. i am a gentleman and will treat you with dignity and respect.,0
"UT is great, I never got to go there, but i lived in Austin for a while, and I have buddies that go there, If you like to party and get an education, check it out.  HOOK EM HORNS!",0
hehe i am just playin,1
redbelle is prepared to start a new trend.,0
I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?,0
"  I agree here, absolutely. As long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.",0
how wide is your bed,1
Aiyah ok wat as long as got improve can already wat...,0
don't waeare underwear,1
Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,0
your so cute,1
and now i know you don't sound like one,1
laugh i don't want to say,1
you  show on cam and i will come there,1
I want you  sooo much,1
i don't get it,1
did you have sex with the 1for yare old and the 19,1
hi sexy i am sorry but i just got your messages today hay baby what color of care your mom drives,1
and i have a new pic for you,1
dont make ne plans for nxt wknd coz she wants us to come down then ok,0
baby i have to go in a bit k,1
you  think you  could take all 7 in ?,1
i hope i aint gettin to nosy ,1
don't you miss your  parents?,1
your old enough to know,1
"It made my day watching him get it   By the way, all US Military that go through flight training and S.E.R.E. Training go through the same thing. Anyone that swims or surfs alot can easily beat this",0
" I know I'm bad, going to bible study and talking about sex with you  (I would say that is a major understatement)",1
where would we meet at without people knowing baby,1
"Here is oneâ¦prove that Past present and further donât really exists, that the perception of âtimeâ is simply just conciseness, ability to process information and memory.",0
Bump  Everyone should watch this video to see how the US is supposed to be.,0
no i was just talkin to dad and she hates him,1
sorry about dat,1
"The funny things about possibilities is that they are endless. The world may very well end today, or tomorrow. Or maybe we will have world peace and live on for hundreds of more years. It's hard to say, so calm down and just live your life and what happens, happens.",0
that is up to you,1
" Well I think they tried that and every time she did, she got hung. To many big words for her.",0
 Do you like anything?,0
" Oh really?Muslims dont, jews dont, buddist dont?What faiths are u talkin about.Only tribal peoples have a medicne man but they dont ask for large donations nor do they have a miracle work figure like a jesus christ.i said faith healers not faiths.",0
i miss you and i luv you to,1
Small problem in auction:)punj now asking tiwary,0
I found some lingerie for you  to wear when I take your photos,1
i wish i can call you too baby,1
What time you coming down later? ,0
That's significant but dont worry.,0
" Same here, but that's not to I won't be a sucker, I'm smart enough. I laugh at people I know that talk of going to live in London, it's like ""you will see....""  Knowledge and caution.",0
can you  call me right now,1
42,0
are you on the piull?,1
why is that,1
"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",0
and taking your virginity?,1
Mission Impossible 3 has a pretty good opening.,0
U too...,0
"I'm home, my love ... If your still awake ... *loving kiss*",0
Dunno lei he neva say...,0
"going to get a massage,hopfully",1
No da. I am happy that we sit together na,0
does your mothere work dyouring the day?,1
  This one was my favorite. I never knew that people like Gilbert Gottfried and Geddy Lee were secretly controlling television broadcasts. I knew there HAD to be a reason we had over a decade of Jerry Seinfeld on TV. Now it's all clear.,0
be nice to see your body,1
I want to be there so i can kiss you and feel you next to me,0
to3 m concord area,1
your undeare age,1
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",0
Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,0
Dont talk to him ever ok its my word.,0
we will you like pussy,1
  lolz no that would be my first post,0
have you  lay on your back on the dack with my face between your legs,1
we will you talk dirty so i can jerkoff,1
ok if i am not here though call,1
K k pa Had your lunch aha.,0
Jos ask if u wana meet up?,0
Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,0
you really want to don't you?,1
" Exactly, and if you don't believe what he just said.. Just try giving New Line a call.. oh wait you can't, because they are now owned by WB, since that Failure called the Golden Compass tanked horribly.. even despite doing very, very well overseas it was still a 75% loss..",0
